bigfsm:
238:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
239:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
240:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
241:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
242:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
243:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
244:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
245:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
246:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
247:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
248:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
249:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
250:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
251:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
252:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
253:[0]-35,-418,-418,-3106,-300,-300,-37,-37,-4002,-40,[10]-35,-40,-37,-37,-43,-3490,-3618,-3362,-35,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,-35,
254:[0]-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,[10]-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,[20]-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,[30]-42,-42,
255:[0]-161,-418,-418,-3106,-300,-300,6,6,-4002,9,[10]9,11,12,12,-43,-3490,-3618,-3362,0,-4130,[20]-5282,-4514,-4386,-1826,-4258,-1698,-4642,-3234,-5026,-3874,[30]-162,0,
